time,compassSystem,compassFilter,fullSystem,gyroFilter,gyroSystem,input
20.6,1.16746113765856,1.07656347791371,1.16354094326483,0.0869774653511191,1.51561888510655,0.983906694618616
20.7,1.14626442030583,1.09536314245709,1.13801891093864,0.042655768481543,1.48843507327176,0.961152724502116
20.8,1.11438915626001,1.10354519183129,1.11038008496153,0.00683489313024288,1.45917313334697,0.92879523407724
20.9,1.07215598487617,1.10113332567829,1.06506533512428,-0.0360679905540096,1.41234505099739,0.887157528692349
21,1.01994147223148,1.08822719946971,1.02148042816036,-0.0667467713093548,1.36804943657359,0.836655638536056
21.1,0.958178685078468,1.06499778853415,0.946724999289444,-0.118272789244708,1.29187662297747,0.777794161801093
21.2,0.887359701598349,1.03168420951794,0.88983339514731,-0.141850814370625,1.2338466819274,0.71116122290598
21.3,0.808039533729473,0.988592049799459,0.806940450601805,-0.181651599197654,1.15108295920086,0.637422596150239
21.4,0.720840815764431,0.936093105849406,0.727109446189247,-0.208983659660159,1.07194571012247,0.557315053517658
21.5,0.626458540814463,0.874626294473882,0.631394712960627,-0.243231581513255,0.977671644329479,0.471639003094196
21.6,0.52566410403364,0.804699384807633,0.529502214144825,-0.275197170662808,0.876897473526149,0.38125049165494
21.7,0.4193079393482,0.726891110770548,0.418128015810999,-0.308763094959549,0.765807272627527,0.287052651327725
21.8,0.308320111874835,0.641853168432309,0.312882917699485,-0.328970250732825,0.661005451551918,0.189986675795438
21.9,0.193708345402493,0.550311583113273,0.214606755366839,-0.335704827746434,0.566162350342938,0.0910224161998443
22,0.0765531150069437,0.453066947543596,0.113887427155704,-0.339179520387893,0.473223044761566,-0.00885130929040388
22.1,-0.042000391015468,0.350993083203864,0.0185013703675226,-0.332491712836341,0.390909524532614,-0.10863659542408
22.2,-0.160753449408902,0.245033758193591,-0.0892803175643883,-0.334314075757979,0.300659026832979,-0.207336420606762
22.3,-0.278467943122908,0.136197200952889,-0.222213225355015,-0.358410426307903,0.184547248679514,-0.303964608811047
22.4,-0.393883112163253,0.0255482728542,-0.338826836985925,-0.364375109840125,0.0826677291147627,-0.397555683121436
22.5,-0.505734406269689,-0.085801703863173,-0.443451457846099,-0.357649753982926,-0.00636692137952244,-0.48717451246051
22.6,-0.612773807030917,-0.196707331462332,-0.565856619080645,-0.369149287618313,-0.114385125257116,-0.571925655109564
22.7,-0.71379089938074,-0.306003475930899,-0.659492803458397,-0.353489327527498,-0.194551590741444,-0.65096230566625
22.8,-0.807633925955728,-0.41252118687301,-0.750734217486277,-0.338213030613267,-0.271020217304753,-0.723494756044245
22.9,-0.893230054265738,-0.51510473203218,-0.827101592214974,-0.311996860182794,-0.33100052561875,-0.788798285975419
23,-0.969604125139762,-0.612629213504564,-0.89558966950897,-0.282960456004405,-0.380834136785567,-0.846220404175171
23.1,-1.03589522807611,-0.704018195135447,-0.954270499616294,-0.250252304480847,-0.418802264694617,-0.895187367819682
23.2,-1.09137055935787,-0.788260763889416,-1.01522541999474,-0.226964656105329,-0.458833800625341,-0.93520991519454
23.3,-1.13543615470849,-0.864427471792395,-1.06560062848606,-0.201173156693661,-0.489849389413653,-0.96588815423607
