compassSystemfullSystemErrorCrossCorrelation,compassFilterfullSystemErrorCrossCorrelation,fullSystemfullSystemErrorCrossCorrelation,gyroFilterfullSystemErrorCrossCorrelation,gyroSystemfullSystemErrorCrossCorrelation,fullSystemErrorAutoCorrelation
-36708.763451423,-35285.5424186068,-37416.1377474474,-2130.59532884056,-39063.9337215855,2084.74712069367
-36017.6680870561,-34945.2831646627,-37031.4472235926,-2086.16405892998,-38524.3593822553,1930.66612905787
-35418.6002627773,-34672.6525120727,-36535.402008177,-1862.74949610429,-37787.2197906905,1690.52537710467
-34908.7366981305,-34456.981180486,-35921.4358443619,-1464.45466387591,-36904.042224781,1422.65295415589
-34473.5848912709,-34276.2005897287,-35147.5224789507,-871.321889221956,-35932.4029696286,1226.8932794359
-34080.729922816,-34115.7902853733,-34340.5934286935,-224.803143320207,-35036.6003778288,1140.51742759229
-33681.4991215477,-33971.8342871093,-33779.4492916494,192.384995459948,-34463.1019284811,1130.52879927109
-33269.3213670102,-33862.2181265093,-33527.6362942104,334.581832298832,-34221.9223668326,1143.02990554926
-32884.7127780417,-33810.2041956902,-33617.8995255512,192.304670138939,-34278.02385998,1110.71963366301
-32543.0586058059,-33814.5545628694,-33922.8789206997,-108.324357830331,-34438.244654738,967.590548155931
-32240.7297268227,-33857.732024419,-34192.6236998946,-334.891675475551,-34454.4563287285,714.965687012273
-32006.9206159353,-33942.61874629,-34265.5932484575,-322.974502167508,-34190.8837985057,378.402540885426
-31848.8127219779,-34068.2565886431,-34121.1566622441,-52.9000736009734,-33648.4103799495,-20.1065661010432
-31767.7334377151,-34220.0812906415,-33756.9036065144,463.177684127066,-32878.1295767157,-426.76300885796
-31758.0215141774,-34382.0126902929,-33397.1881607935,984.82452949938,-32147.0866947994,-799.145521795696
-31821.6393025419,-34550.4199716465,-33236.924494261,1313.49547738553,-31670.2437267447,-1117.45627671854
-31954.9836791599,-34715.7999879866,-33260.6106147837,1455.18937320281,-31407.8358308519,-1405.59927392664
-32140.0615155157,-34874.2196347086,-33267.4912803168,1606.72835439176,-31150.1201337308,-1672.28787193044
-32360.1985225727,-35020.1677025781,-32983.4506858823,2036.71701669581,-30677.3879712169,-1863.32051203054
-32604.1627745639,-35132.5450988363,-32610.5240956388,2522.02100319742,-30264.5945312679,-1905.39921674768
-32834.7480403793,-35224.3697263539,-32644.8908698745,2579.47885647933,-30399.9460130178,-1805.77924856438
-33024.1951588572,-35302.556487611,-33425.5285383965,1877.02794921456,-31334.3126448453,-1652.30682698637
-33186.178561135,-35378.4870334247,-34733.1874879194,645.299545505372,-32724.7125181635,-1568.82751627276
-33358.8962468717,-35464.7679171973,-35982.0328341312,-517.264916933963,-33935.1649820978,-1606.05651706596
-33569.9719819182,-35574.423725808,-36752.5611009364,-1178.13737512838,-34573.1931732917,-1737.28812218989
-33796.1572211601,-35690.1471915862,-36929.8178521448,-1239.67066055856,-34599.0296567818,-1887.51627940089
-34022.8491177851,-35805.352123882,-36595.7172461887,-790.365122306689,-34156.5183474658,-1994.57459038582
-34257.3714717101,-35927.2520872175,-35971.506585693,-44.2544984755303,-33471.9955012956,-2053.78136587482
-34547.9189096997,-36087.7485863613,-35332.0458585459,755.702727815303,-32803.2067998365,-2082.72670104402
-34891.119423546,-36264.9304429707,-34865.6736090943,1399.25683387645,-32354.432086217,-2065.36115779022
-35225.1314378427,-36413.3738667232,-34514.084623236,1899.28924348718,-32103.7450246657,-1965.74196864761
-35493.2324546161,-36513.7673779922,-34157.3575813013,2356.40979669092,-31950.174686988,-1764.86263781615
-35732.8080126705,-36591.5898043602,-33897.0049527808,2694.58485157938,-31982.2399625434,-1475.57171385398
-35964.1378241671,-36649.6645335385,-34000.6861683431,2648.97836519539,-32424.6899303942,-1140.45874046785
-36127.708782649,-36667.207810815,-34526.2345955982,2140.97321521684,-33310.9331365479,-783.649516658612
-36167.6965050814,-36623.4854852855,-35350.1828473205,1273.30263796498,-34457.3730590776,-465.032890746126
-36199.382880707,-36564.6667549274,-36356.364233096,208.302521831439,-35652.71665195,-279.99363285972
-36286.1493583767,-36497.0550757696,-37184.6670198406,-687.61194407099,-36517.8615300225,-247.627120644945
-36366.9858200337,-36379.6606978421,-37393.1614457833,-1013.50074794113,-36715.2676721162,-263.765658054374
-36392.5083726437,-36205.5813520704,-36923.5324282167,-717.951076146319,-36285.8679087396,-228.772403698427
-36413.6229753365,-35991.4266453423,-36085.6907381882,-94.2640928459001,-35585.1288330735,-96.323802402082
-36411.0891722407,-35712.4359713228,-35063.4677344828,648.968236840055,-34869.9300169626,206.5330737618
-36288.3934715088,-35367.6202927815,-34161.0855762746,1206.53471650697,-34440.4750306474,675.662690367377
-36025.1109326764,-34992.4614175583,-33442.3559257919,1550.10549176641,-34268.5634890111,1219.13216289321
-35666.8017375939,-34605.8188885167,-32782.7873569853,1823.0315315314,-34139.4817361211,1746.65093983946
-35256.50825169,-34232.576978661,-31944.0093599976,2288.56761866338,-33815.3530641313,2258.77898976855
-34797.1951061098,-33898.3667323611,-31169.8557306602,2728.5110017009,-33576.6058440973,2791.86430790956
-34315.4278869094,-33620.5841217303,-30842.6622534393,2777.92186829097,-33782.9368338551,3323.27991593527
-33846.401481362,-33413.4997030907,-31132.188294971,2281.31140811969,-34526.3187736759,3775.38831556255
-33387.5991289383,-33269.434143141,-31817.0912003572,1452.34294278377,-35553.6083852524,4116.90899983365
-32950.8651636566,-33183.1943144201,-32594.8625917915,588.331722628619,-36578.6789166602,4364.33548534386
-32571.2311801341,-33170.9044274569,-33352.0088804221,-181.104452965174,-37477.2261198856,4506.35017885944
-32263.5550998242,-33246.3374155691,-33903.3742909172,-657.036875348069,-38047.9477196027,4526.40280049604
-32024.5340793538,-33387.2631948715,-34040.2933469488,-653.030152077319,-38090.9242276709,4433.5101770962
-31832.3907550012,-33549.9128632062,-33707.0803061324,-157.167442926184,-37628.6977618857,4306.04693067739
-31678.7555188099,-33738.9534291353,-33260.5457312326,478.407697902754,-37097.9555004487,4223.40833019098
-31542.3958919346,-33960.2360142331,-33096.0934308576,864.142583375434,-36899.2359920183,4190.79917446133
-31400.0854779654,-34181.7618577347,-33284.1049037467,897.656953988009,-37058.8229116853,4164.62314244165
-31263.5185314482,-34397.5315423285,-33604.7045054063,792.827036922166,-37302.4923539962,4090.58015302843
-31174.2879063395,-34638.0062389808,-33794.4660136667,843.540225314109,-37353.4295470381,3954.60182926322
-31111.9878297087,-34898.3876951783,-33767.1628619863,1131.22483319203,-37159.2017898401,3790.23314097675
-31088.1788318585,-35171.0538762993,-33676.4983595501,1494.55551674926,-36889.9896337949,3614.21690324234
-31149.0723985654,-35483.3332566316,-33548.3432088892,1934.99004774238,-36568.0035328251,3422.88086051287
-31298.7640448341,-35848.3100515114,-33506.288720881,2342.02133063042,-36335.0348241904,3234.05161285281
-31525.9981295859,-36270.2668600128,-33796.9963197503,2473.27054026254,-36429.5694303686,3039.25192328633
-31808.3019991155,-36727.3522763182,-34523.0706364404,2204.28163987773,-36951.4760323018,2835.89384930161
-32108.7139020764,-37181.909194397,-35569.967424001,1611.94177039601,-37762.1391707164,2599.83466660665
-32444.8002381527,-37637.8277962255,-36612.1651552731,1025.66264095239,-38500.5712060172,2295.76192150581
-32840.2382860281,-38119.6424347605,-37464.9199174812,654.722517279348,-38974.0014597311,1915.63266342315
-33243.7225898024,-38596.4660107311,-38067.4263930764,529.039617654754,-39172.7908130778,1510.84564655344
-33628.7949997013,-39046.5999257872,-38352.0923496261,694.507576161028,-39087.0355394286,1139.03368630906
-34024.4233318133,-39499.697791285,-38441.3913648821,1058.30642640287,-38848.4359001755,809.351315698517
-34484.6296018728,-40000.9224826925,-38731.8619630323,1269.06051966019,-38826.2849533295,494.64732426762
-34977.6774121228,-40528.4608471618,-39322.8156784904,1205.64516867142,-39075.4713866115,150.213669590517
-35457.9661607115,-41050.6891875162,-40098.764743163,951.924444353223,-39442.3277094569,-262.462392746706
-35980.1942737387,-41588.8209394355,-40779.9277645772,808.893174858309,-39626.8488357126,-763.40670339897
-36612.0627964684,-42171.5298512132,-41356.5650034734,814.964847739804,-39667.1730519231,-1304.52326976842
-37308.1582804649,-42771.0067661943,-42058.5723081144,712.434458079978,-39825.6008748665,-1853.45860319107
-37981.6149188893,-43335.0496286624,-42953.981369958,381.068258704364,-40164.6286693356,-2415.91613223241
-38665.5771799984,-43885.3280807723,-43801.1042356291,84.2238451431527,-40430.8031125884,-3003.48446576315
-39418.2039891332,-44444.5909853051,-44485.0611956595,-40.4702103543859,-40519.8415229711,-3604.88847417207
-40191.0513220915,-44969.1804587124,-45116.0031027015,-146.822643989084,-40553.9830330367,-4207.97571372714
-40908.3730599195,-45411.0089579424,-45604.2377018034,-193.228743861026,-40478.9426041209,-4777.53212321441
-41610.9040283238,-45791.4059542451,-45871.1100022544,-79.7040480093078,-40227.4844522744,-5302.58639523176
-42374.714388421,-46143.2249239036,-46016.4202501206,126.804673783079,-39885.145879771,-5797.04372630004
-43184.7075499755,-46458.1953106815,-45921.8938509252,536.301459756306,-39349.2279540924,-6244.98855436438
-43954.0478551679,-46696.9367892692,-45551.4254958688,1145.51129340039,-38673.832529819,-6555.86891116878
-44649.0275105347,-46844.1129027562,-45219.6065923762,1624.50631038,-38196.1062476193,-6707.50224352515
-45311.6876143959,-46913.9042681459,-45015.0096551419,1898.894613004,-37939.4880651552,-6765.26568908578
-45942.0568361893,-46911.9826960339,-44895.8420548085,2016.14064122547,-37823.3833467349,-6767.31265909324
-46476.5883406677,-46825.5277285126,-44837.5089266194,1988.0188018932,-37831.9254705115,-6704.65642415023
-46905.0770669341,-46656.0110512795,-44932.7597401322,1723.25131114723,-38036.0250283404,-6599.02877862498
-47278.9815432997,-46427.6263358541,-45022.1159802114,1405.51035564267,-38212.3863959599,-6514.59597482359
-47628.0069536615,-46160.8655735566,-45019.1495566104,1141.71601694618,-38281.5870019131,-6444.55139324235
-47894.0333267807,-45837.6168378317,-44994.0857038212,843.531134010428,-38354.4821009314,-6348.15850630039
-48031.3384181614,-45431.1782930233,-44966.575140879,464.603152144335,-38478.2214180072,-6197.7995963289
-48069.5117865413,-44950.2251934763,-44827.0321116731,123.19308180319,-38516.7019162377,-6020.02572106817
-48043.8566881563,-44409.1466530024,-44553.2776421228,-144.130989120398,-38450.5032898254,-5812.19759312964
-47922.7612476554,-43796.9946374058,-44191.5245018286,-394.529864422718,-38389.3161931684,-5510.41201596325
-47670.7009799834,-43118.6284042375,-43895.4373498647,-776.808945627183,-38486.3361487521,-5115.277112174
-47316.1487694831,-42393.0476505122,-43599.2122266041,-1206.16457609189,-38621.6767449021,-4680.95844327268
-46903.5539130538,-41637.7213913121,-43183.3537744188,-1545.6323831067,-38665.172960474,-4218.14919214345
-46416.9779274319,-40847.0616090426,-42698.2416342133,-1851.18002517062,-38686.2837134005,-3707.85726486665
-45830.507398971,-40023.9494179775,-42269.1857409579,-2245.23632298046,-38802.0106176287,-3158.74345401939
-45128.0637625112,-39163.5327415526,-41868.4294403701,-2704.8966988176,-38984.0744736795,-2571.59189481756
-44341.4787750017,-38278.5072483378,-41386.7765096688,-3108.26926133106,-39103.2174902607,-1966.41582551135
-43507.5125031123,-37397.272041699,-40818.019290771,-3420.74724907197,-39120.1245422876,-1376.3801588942
-42610.7826392492,-36535.5788816334,-40221.7130817683,-3686.13420013486,-39110.1963469867,-785.50570814337
-41621.8951931263,-35688.3954935014,-39798.9215658696,-4110.52607236829,-39271.9449355135,-196.342180581902
-40582.5983829611,-34868.2070890224,-39493.0165785117,-4624.80948948935,-39497.9230602482,339.986220697598
-39575.4183614892,-34107.677518897,-39045.9518873806,-4938.27436848363,-39494.6009945364,787.939695819371
-38624.3505631143,-33431.9735116075,-38359.2838059265,-4927.31029431901,-39181.3237367998,1165.61548770102
-37697.2071042247,-32833.3300570667,-37642.6944153515,-4809.36435828478,-38786.3322149322,1491.38712294336
-36746.5019229852,-32260.1154764879,-37017.7500450654,-4757.63456857745,-38424.0970811896,1757.86570251475
-35785.2678979031,-31701.6616296434,-36288.1581985183,-4586.4965688749,-37885.1492104944,1951.67725977039
-34864.5611575014,-31204.4844279087,-35273.8638100267,-4069.37938211809,-37011.7031424913,2095.34609414963
-33992.0901015964,-30798.7771923705,-34360.5970714887,-3561.81987911814,-36177.7823033742,2177.41015363245
-33132.2277073871,-30442.6430479419,-33614.0669251212,-3171.42387717934,-35426.232720246,2174.61542524114
-32316.3430950779,-30125.2035788935,-32927.5622858158,-2802.35870692229,-34639.7954072924,2075.91044322421
-31660.0473125452,-29904.2334663502,-32194.6531916733,-2290.41972532312,-33701.4956888887,1870.71129312335
-31193.3281726866,-29800.8003945056,-31643.6855111327,-1842.88511662707,-32881.3055792537,1600.32023034919
-30830.7397788701,-29750.5134458464,-31342.6403429467,-1592.12689710031,-32267.3324948054,1285.00854504923
-30538.6322874023,-29711.1342820364,-31246.7971930981,-1535.66291106163,-31808.9491293074,919.068465950713
-30362.3114079622,-29701.1398224441,-31158.7676133045,-1457.62779086039,-31335.7475377038,529.68134780381
-30294.8665969625,-29732.9842094504,-31039.8795305244,-1306.895321074,-30857.674732317,165.891194648356
-30227.9945289938,-29758.1324698259,-30947.7516203107,-1189.61915048477,-30438.8383533158,-165.407284422674
-30116.8663153227,-29745.2841476475,-30977.9076076019,-1232.62345995445,-30137.5756673951,-501.322171654432
-30039.0510178398,-29731.2098162563,-30984.7388339601,-1253.52901770375,-29775.8969834036,-874.351410736317
-30051.1098755978,-29760.4670541047,-30792.2260710637,-1031.75901695898,-29188.3755055174,-1274.00725838665
-30096.2034455697,-29810.6748882149,-30503.3089018017,-692.63401358674,-28514.1774951377,-1664.08101931362
-30154.2879631029,-29857.1407410009,-30237.6124695776,-380.471728576646,-27880.5935713911,-2036.68651704835
-30300.8608688137,-29940.6168967414,-29955.8582633272,-15.2413665857828,-27239.2238705772,-2401.14013014398
-30630.688868585,-30115.5278589758,-29782.1765583961,333.351300579663,-26694.1229012172,-2777.67263598594
-31104.0111160072,-30356.4638490205,-29697.7775455289,658.686303491568,-26230.961362315,-3161.8902343719
-31664.5524848478,-30617.8847598726,-29807.9206981347,809.964061737889,-25964.316757356,-3544.3841788633
-32328.1663124111,-30881.9424043423,-30032.0424440859,849.899960256384,-25855.4442642537,-3883.09960793045
-33095.1962524379,-31127.2282169316,-30391.7540469338,735.474169997722,-25959.8940987104,-4143.4510354327
-33862.5085175389,-31286.9109123587,-30795.3403671503,491.570545208445,-26192.8633676977,-4318.24680556174
-34522.0334908572,-31299.2427999588,-31062.7684606963,236.474339262458,-26394.0470848927,-4388.0587396998
-35020.8491437819,-31140.2734227043,-31241.8729318171,-101.599509112748,-26660.9061744486,-4303.34696743252
-35381.6756125851,-30830.1833539035,-31383.8387978698,-553.655443966294,-27027.8757338909,-4080.68916753337
-35590.8774542459,-30384.6102355694,-31373.1974573524,-988.587221783045,-27329.3684946017,-3770.25115308969
-35605.7870176634,-29797.2890218288,-30931.7616093557,-1134.4725875269,-27278.3899995906,-3380.95609580465
-35412.9171785633,-29068.2147442976,-30086.9520364838,-1018.73729218617,-26954.1466418445,-2861.35577916097
-35063.555049577,-28250.274056349,-28965.0157580868,-714.741701737844,-26485.6871727734,-2208.87602841274
-34606.7671131741,-27402.6253249836,-27853.6352338088,-451.009908825155,-26102.6990823424,-1481.70145008921
-34022.4730391392,-26520.1259129137,-26872.7843821146,-352.658469200874,-25887.6234968404,-716.988289940628
-33304.8230413541,-25611.2417832387,-25998.7880759989,-387.54629276023,-25764.5697343018,33.4610101977227
-32500.4909044756,-24698.8171138394,-25162.1510330533,-463.333919213883,-25663.1572356794,768.589350539155
-31672.7452216865,-23820.5096909549,-24442.90294942,-622.393258465094,-25645.7032695659,1470.17583984458
-30847.2516645133,-22985.8153100207,-23661.3346726245,-675.519362603706,-25514.0674305782,2119.81388487797
-30017.5862790569,-22168.6673156844,-22701.8666047823,-533.199289097891,-25198.1571558342,2763.26220170025
-29135.4889031531,-21343.0049558572,-21782.5688631131,-439.563907255861,-24971.2164762997,3456.0023189704
-28209.4979142654,-20530.0056938978,-21217.0735519173,-687.067858019537,-25106.0479679633,4157.14093860347
